Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.fhir.smart-immunizations-measles.json	27380	-	0	0	0	0	0	0	9	283	0	0	4	0	0	0	0	2	0	0	381	342	0	0	0	0	10	0	1
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json	1595	22	1	0	0	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	30	20	0	0	0	0	1	0	1
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesEval.json	1397	14	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json	2094	23	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	30	17	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-CommunityHealthWorker.json	760	8	0	0	0	0	0	0	1	33	0	0	0	0	1	0	0	0	0	0	20	25	0	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-EPIManager.json	728	6	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	23	41	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-HealthWorker.json	559	6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	24	32	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ICD11.json	5865	45	1	0	0	0	0	0	1	67	0	0	0	0	0	0	0	0	0	0	57	49592	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.C.json	3278	15	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	44	269	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.json	2732	12	0	0	0	0	0	0	0	40	0	0	1	0	0	0	0	0	0	0	31	264	0	0	0	5	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D4.json	1636	8	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	22	227	0	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-VaccineProducts.json	972	7	1	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	18	212	0	0	0	0	0	0	0
