Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.fhir.smart-immunizations-measles.json	24616	-	1	0	0	0	0	0	14	233	0	0	0	0	0	0	0	2	0	0	293	373	0	0	0	0	18	0	11
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json	1595	11	0	0	0	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	1	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesEval.json	1397	7	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json	2094	11	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	25	17	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-CommunityHealthWorker.json	760	5	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	18	32	0	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-EPIManager.json	728	6	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	16	47	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-HealthWorker.json	559	4	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	17	37	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ICD11.json	5865	28	0	0	0	0	0	0	1	63	0	0	2	0	0	0	0	0	0	0	52	42862	0	0	0	0	9	0	1
fsh-generated/resources/CodeSystem-IMMZ.C.json	3278	15	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	29	270	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.json	2732	11	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	25	239	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D4.json	1636	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	200	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VaccineProducts.json	972	7	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	191	0	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json	7479	34	0	0	0	0	0	0	1	1153	0	0	0	0	0	0	0	3	0	0	75	131	0	0	0	0	9	0	0
fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json	6755	29	0	0	0	0	0	0	1	566	0	0	0	0	0	0	0	0	0	0	70	93	0	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-IMMZ.D4.ConceptMap.json	6411	31	0	0	0	0	0	0	1	392	0	0	0	0	0	0	0	0	0	0	74	75	0	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-IMMZCSexToAdministrativeGender.json	2382	12	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	28	46	0	0	0	0	1	0	0
fsh-generated/resources/Immunization-Immunization1.json	890	7	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-IMMZIND05.json	3320	14	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	0	30	22	0	0	0	0	1	0	0
fsh-generated/resources/Measure-IMMZIND40.json	3321	22	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	26	23	0	0	0	0	0	0	0
fsh-generated/resources/Medication-Vaccine-MSDMMRVaxPro.json	1020	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0
fsh-generated/resources/Medication-Vaccine-SIIMeasles.json	711	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0
