Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart-immunizations-measles.json	14630	-	0	0	0	0	0	0	5	125	0	0	0	0	0	0	0	1	0	0	184	108	0	0	0	0	5	0	1
input/maps/IMMZCQRToLM.fml	2710	42	0	0	0	1	0	0	1	52	0	0	0	0	0	0	0	0	0	0	62	76	0	0	1	0	1	0	0
input/maps/IMMZCLMToPatient.fml	1836	25	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	48	26	0	0	0	0	2	0	0
input/maps/IMMZCQRToPatient.fml	3538	10	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	25	15	0	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-IMMZCSexToAdministrativeGender.json	2454	9	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	23	760	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-immz-e-fxnreq.json	6348	12	1	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	61	30	0	0	0	0	1	0	1
fsh-generated/resources/Questionnaire-Questionnaire-IMMZD1ClientHistory.json	8798	32	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	1	0	0	94	17441	0	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-IMMZ-D1.ConceptMap.json	18741	57	0	0	0	0	0	0	1	1699	0	0	0	0	0	0	0	0	0	0	104	180	0	0	0	0	3	0	0
fsh-generated/resources/ActorDefinition-HealthWorker.json	559	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-C-DE5.json	877	6	0	0	1	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	12	96	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-IMMZCRegisterClient.json	11615	27	0	0	0	0	0	70	0	95	0	0	1	0	0	0	0	0	0	0	149	889	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-Questionnaire-IMMZCRegisterClient.json	9676	26	1	0	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	80	269	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE35.json	725	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	13	201	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE52.json	885	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	265	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE10.json	812	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	193	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE65.json	756	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	192	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-IMMZ-DT-08-Measles.json	945	5	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-IMMZ-D1-client-history-measles.json	9430	26	1	0	0	0	0	51	0	50	0	0	0	0	0	0	0	1	0	0	112	337	0	0	0	0	3	0	0
fsh-generated/resources/ActivityDefinition-IMMZ-DT-08-Measles-MR.json	907	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE84.json	759	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	70	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ-C.json	3295	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	83	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-QuestionnaireResponse1.json	2935	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	56	29	0	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json	7427	25	0	0	0	0	0	0	1	1225	0	0	0	0	0	0	0	0	0	0	49	52	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE56.json	916	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	73	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE68.json	899	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	77	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-CommunityHealthWorker.json	760	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE73.json	806	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	70	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ-D1.DE61.json	830	6	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	66	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-EPIManager.json	728	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0
