URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ConceptMap/IMMZCSexToAdministrativeGender"
http://hl7.org/fhir/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.110",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","ValueSet/SGImmunizationStatusCodes"
http://id.who.int/icd/release/11/mms,0.1.0,draft,,ICD11,ICD-11,"ICD-11.","ValueSet/LiveAttenuatedVaccines,ValueSet/AllVaccineTypes,ConceptMap/IMMZD1ConceptMap,ConceptMap/IMMZD4ConceptMap,ValueSet/HIVstatus-values,ValueSet/IMMZ.Z.DE9,ConceptMap/IMMZCConceptMap,ValueSet/VaccineTypes"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/AllVaccineTypes,ConceptMap/IMMZD1ConceptMap,ConceptMap/IMMZD4ConceptMap,ValueSet/Birthweight-values,ValueSet/IMMZ.Z.DE9,ConceptMap/IMMZCConceptMap,ValueSet/pregnancystatus-values,ValueSet/VaccineTypes"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.C,0.1.0,draft,,IMMZ_C,IMMZ.C CodeSystem for Data Elements,"CodeSystem for IMMZ.C Data Elements","ConceptMap/IMMZCSexToAdministrativeGender,ConceptMap/IMMZCConceptMap,ValueSet/IMMZ.C.DE5"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1,0.1.0,draft,,IMMZ_D1,IMMZ.D1 CodeSystem for Data Elements,"CodeSystem for IMMZ.C Data Elements","ConceptMap/IMMZD1ConceptMap,ValueSet/IMMZ.D1.DE10"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1.DE1,0.1.0,draft,,IMMZ_D1,IMMZ.D1.DE1 CodeSystem for Immunization status,"CodeSystem for IMMZ.D1.DE1 Immunization status","ValueSet/IMMZ.D1.DE1VS"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1.DE5,0.1.0,draft,,IMMZ_D1,IMMZ.D1.DE5 CodeSystem for Reason Not Done,"CodeSystem for IMMZ.D1.DE5 Reason Not Done","ValueSet/IMMZ.D1.DE5VS"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D4,0.1.0,draft,,IMMZ_D4,IMMZ.D4 CodeSystem for Check Contraindications Data Elements,"CodeSystem for IMMZ.D4 Check Contraindications Data Elements","ValueSet/IMMZ.D4.DE161,ConceptMap/IMMZD4ConceptMap"
http://smart.who.int/immunizations-measles/CodeSystem/VaccineProducts,0.1.0,draft,,VaccineProducts,Vaccine Product codes CodeSet,"Vaccine Product codes, containing the different available products.","ValueSet/VSMeaslesVaccineProducts"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/Immunocompromised-values,ValueSet/AllVaccineTypes,ConceptMap/IMMZD1ConceptMap,ConceptMap/IMMZD4ConceptMap,ValueSet/Birthweight-values,ValueSet/Negativetestresult-values,ValueSet/ARVDrugs-values,ValueSet/PositiveTestResult-values,ValueSet/HIVstatus-values,ValueSet/IMMZ.Z.DE9,ValueSet/pregnancystatus-values,ConceptMap/IMMZCConceptMap,ValueSet/VaccineTypes"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/sgcountry"
