Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.immunizations-measles.json	31821	-	0	0	0	0	0	0	10	77	0	0	0	0	0	0	0	1	0	0	236	177	0	0	0	0	15	0	2
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json	1586	11	1	0	0	0	0	0	1	104	0	0	0	0	0	0	0	0	0	0	92	23	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesEval.json	1385	9	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	26	18	0	0	0	0	1	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json	2085	10	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	74	13	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-CommunityHealthWorker.json	738	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	45	28	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-EPIManager.json	701	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	25	0	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-HealthWorker.json	539	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	35	22	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICD11.json	5923	10	1	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	56	14370	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.C.json	3269	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	204	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.DE1.json	1040	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	209	0	0	0	0	0	0	0
